Mr_ksi,H_AC_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
12.076923076923077,10.615384615384617,124.21057703960179,242.66391247466007,7728884.180613003,20867210.22424298,238907.55702498366,fatigue
12.076923076923077,10.846153846153847,120.33610323281864,235.3446272110309,8578465.967093896,23933849.38910379,270757.9937228816,fatigue
12.076923076923077,11.076923076923077,116.6259464180323,228.35227185301272,9509764.083155246,27394069.85650151,306403.2870153485,fatigue
12.076923076923077,11.307692307692308,113.07170329304823,221.66675113727524,10529430.589970151,31291851.588917457,346238.6864454464,fatigue
12.076923076923077,11.538461538461538,109.6654238238111,215.26949811794879,11644563.968039159,35675494.901667625,390694.77696467226,fatigue
12.076923076923077,11.76923076923077,106.39959023152733,209.14334651201827,12862734.066782521,40597998.812133946,440240.17980705516,fatigue
12.076923076923077,12.0,103.26709636242228,203.27241419302013,14192008.236843549,46117467.71535017,495384.4312801886,fatigue
12.615384615384615,3.0,417.9229524995902,985.502476169399,142549.27496140092,39312.17204046593,1982.6577112059695,rutting
12.615384615384615,3.230769230769231,405.0579492297394,929.2378768133707,157998.77210866896,51147.98191009628,2243.2319524934837,rutting
12.615384615384615,3.4615384615384617,391.2586588759256,876.984011046963,177089.89695791862,66276.40149835791,2572.303866231953,rutting
12.615384615384615,3.6923076923076925,377.06935912847166,828.5128417124604,199981.75433955537,85488.3499960956,2976.3100915611226,rutting
12.615384615384615,3.9230769230769234,362.8480510771545,783.5742047367812,226954.28378848417,109732.6599522917,3464.302359465969,rutting
12.615384615384615,4.153846153846154,348.8260868453181,741.9120244345887,258384.59048645198,140140.903220801,4047.7125173523227,rutting
12.615384615384615,4.384615384615385,335.14922948245317,703.2745867889735,294736.33894917474,178055.07867974177,4740.347174437724,rutting
12.615384615384615,4.615384615384615,321.90573688254256,667.420756260162,336556.1087553126,225058.36284055593,5558.5139699893225,rutting
12.615384615384615,4.846153846153847,309.14546623593765,634.1234655479577,384473.70269870263,283009.1255437667,6521.232682495817,rutting
12.615384615384615,5.076923076923077,296.8928111053152,603.1714012060689,439204.853977804,354078.4136210565,7650.508211213667,rutting
12.615384615384615,5.307692307692308,285.1554280021446,574.3695187798685,501555.50006310357,440791.107003354,8971.654178210476,rutting
12.615384615384615,5.538461538461538,273.9301026234324,547.5388187556232,572427.1621446469,546070.9560597809,10513.661930337721,rutting
12.615384615384615,5.769230769230769,263.20668090862233,522.5156744974973,652823.1664020445,673289.7180039773,12309.61294029954,fatigue
12.615384615384615,6.0,252.9706952817027,499.15090702955655,743855.5513075677,826320.6260373777,14397.134381482752,fatigue
12.615384615384615,6.230769230769231,243.20511357836344,477.3087356179169,846752.5661707835,1009596.4492779201,16818.898667442965,fatigue
12.615384615384615,6.461538461538462,233.89149946020686,456.86568816562004,962866.702108493,1228172.4357138767,19623.168362072494,fatigue
12.615384615384615,6.6923076923076925,225.0107787990829,437.7095248654485,1093683.219185866,1487794.475029441,22864.388274333825,fatigue
12.615384615384615,6.923076923076923,216.54374265856774,419.7382078271835,1240829.1488336776,1794972.8730317191,26603.82685953989,fatigue
12.615384615384615,7.153846153846154,208.47137442459413,402.85893540126955,1406082.762126117,2157062.1936926106,30910.269317996557,fatigue
12.615384615384615,7.384615384615385,200.7750596661728,386.9872505433223,1591383.5038552273,2582347.6969890753,35860.76504530617,fatigue
12.615384615384615,7.615384615384616,193.4367178680529,372.04622636085514,1798842.400451926,3080138.978777165,41541.43236520325,fatigue
12.615384615384615,7.846153846153847,186.4388821583155,357.96572796917866,2030752.9570953,3660871.500582823,48048.32377449944,fatigue
12.615384615384615,8.076923076923077,179.76474444773547,344.68174728097233,2289602.565981011,4336216.780063563,55488.35525375218,fatigue
12.615384615384615,8.307692307692308,173.39817758265528,332.1358058948688,2578084.4537129714,5119202.094746071,63980.3035460892,fatigue
12.615384615384615,8.538461538461538,167.3237422332388,320.274420505472,2899110.201103296,6024340.630506149,73655.87567720587,fatigue
12.615384615384615,8.76923076923077,161.52668365314955,309.04862499972376,3255822.8732567816,7067773.080571266,84660.85537735689,fatigue
12.615384615384615,9.0,155.99292172561022,298.41354346859623,3651610.8016215824,8267421.769499059,97156.33146570563,fatigue
12.615384615384615,9.23076923076923,150.7090365672235,288.3280086318096,4090122.0626683235,9643158.439009568,111320.01366282608,fatigue
12.615384615384615,9.461538461538462,145.66225120283735,278.7542205633516,4575279.699995694,11216986.88857416,127347.64170252491,fatigue
12.615384615384615,9.692307692307693,140.84041232363606,269.6574410581807,5111297.737960067,13013241.713524535,145454.494013937,fatigue
12.615384615384615,9.923076923076923,136.23196981062344,261.0057194547621,5702698.035419039,15058804.42767414,165877.00263396525,fatigue
12.615384615384615,10.153846153846153,131.82595548919082,252.76964619639935,6354328.02791804,17383338.296782177,188874.48138433846,fatigue
12.615384615384615,10.384615384615385,127.61196143904078,244.9221308589969,7071379.405705722,20019543.244455684,214730.97470339746,fatigue
12.615384615384615,10.615384615384617,123.58011809160617,237.43820178327817,7859407.77342341,23003432.22412989,243757.23485769477,fatigue
12.615384615384615,10.846153846153847,119.72107228706425,230.29482482031545,8724353.33527096,26374630.480334353,276292.83557101025,fatigue
12.615384615384615,11.076923076923077,116.02596542366602,223.4707390286711,9672562.647004256,30176699.15020096,312708.43039768154,fatigue
12.615384615384615,11.307692307692308,112.4864118058125,216.94630745034482,10710811.473366914,34457484.68254217,353408.1644332235,fatigue
12.615384615384615,11.538461538461538,109.09447727916094,210.70338134333684,11846328.78659547,39269495.577105716,398832.2481987203,fatigue
12.615384615384615,11.76923076923077,105.84265822784204,204.72517646420283,13086821.938547267,44670307.97090232,449459.7027574031,fatigue
12.615384615384615,12.0,102.72386099857131,198.9961601782443,14440503.035864878,50723001.62167195,505811.28532376967,fatigue
13.153846153846153,3.0,416.8781457733174,963.1032243980881,143728.41695992352,43574.19381705819,2002.3541807267436,rutting
13.153846153846153,3.230769230769231,403.96905864503026,908.1399244293342,159404.68424063548,56686.899640632364,2267.2062150262664,rutting
13.153846153846153,3.4615384615384617,390.1417618683314,857.0977413351466,178763.82185988053,73443.90693350795,2601.5087169554104,rutting
13.153846153846153,3.6923076923076925,375.9370600144171,809.753194211066,201970.87913839193,94719.14050034853,3011.870087200119,rutting
13.153846153846153,3.9230769230769234,361.71020658770067,765.861233993612,229312.33192352758,121560.56532869181,3507.539908803068,rutting
13.153846153846153,4.153846153846154,347.69037471918193,725.1711179116289,261172.60054639517,155217.44798355686,4100.179447001114,rutting
13.153846153846153,4.384615384615385,334.02159567674397,687.4364556739081,298023.5968099026,197170.7470506495,4803.861861105251,rutting
13.153846153846153,4.615384615384615,320.7907484029798,652.4212806883916,340421.22161983815,249166.85193223375,5635.204475945084,rutting
13.153846153846153,4.846153846153847,308.04659031180734,619.903451591093,389005.81349279266,313254.8901813956,6613.586501526503,rutting
13.153846153846153,5.076923076923077,295.81263673192933,589.6762893106935,444504.9996204573,391827.8235717124,7761.429345425683,rutting
13.153846153846153,5.307692307692308,284.0958422999624,561.5490705888353,507738.12015121704,487667.5535523682,9104.528361080944,rutting
13.153846153846153,5.538461538461538,272.8924317179256,535.3468001331662,579621.7665395004,603994.2595057497,10672.430900200112,fatigue
13.153846153846153,5.769230769230769,262.191802907747,510.90954612508756,661176.1714155629,744520.2005171798,12498.858752772016,fatigue
13.153846153846153,6.0,251.9791312678475,488.0915294123955,753532.2947724314,913508.2254607279,14622.174827569585,fatigue
13.153846153846153,6.230769230769231,242.23710123009812,466.7600922107626,857939.511690649,1115835.2591546993,17085.894933632368,fatigue
13.153846153846153,6.461538461538462,232.947052896547,446.7946282060372,975773.8422670957,1357061.0657170096,19939.2461273015,fatigue
13.153846153846153,6.6923076923076925,224.08973743629488,428.0855261121048,1108546.6865032122,1643502.6349469994,23237.773484292098,fatigue
